86541 14.529426
40234 14.506809
13690 14.253984
13685 13.660975
17217 12.975314
17030 12.975314
36588 9.454298
25500 9.342948
79404 9.233252
86209 8.028740
76103 6.106745
4053 6.091162
2323 6.091162
7722 6.066016
75767 5.984641
24251 5.674218
2451 5.647378
43262 5.576915
5316 4.692022
37816 4.654494
37815 4.025267
86259 3.820471
47661 3.664431
43200 3.422151
36580 3.396832
43868 3.285798
47712 3.196624
38335 0.508037
43612 0.507254
30405 0.496500
84403 0.491766
85209 0.489483
85642 0.489483
65408 0.486122
56691 0.483010
67741 0.482009
35765 0.473083
18151 0.472377
43994 0.472272
67983 0.469892
38143 0.462578
86289 0.456339
86276 0.455696
33766 0.440225
33767 0.440225
35652 0.440225
13607 0.431432
38629 0.421278
86255 0.418364
24446 0.416877
24826 0.416877
78846 0.415443
12556 0.413006
12557 0.413006
82337 0.405072
80504 0.405072
81997 0.397849
35766 0.396964
18364 0.370643
31267 0.336691
32579 0.336691
31268 0.336691
86961 0.331903
86042 0.331903
25467 0.285005
12293 0.066874
23253 0.064534
69316 0.058085
