38244 26.079831
80435 17.980490
74775 17.315493
84331 16.057578
54157 15.822148
77921 15.558600
62470 14.461457
54175 13.457783
73186 13.098871
76564 13.098871
72052 13.098871
77971 12.804614
78866 12.472931
13984 11.844006
61734 11.146956
54747 10.948402
79418 10.593883
39922 10.530538
53720 9.945999
44818 8.934064
86159 8.606269
86296 8.410143
72267 7.907624
82415 7.588706
75018 6.900055
16877 6.872462
68865 6.575612
69461 6.281012
36985 6.241197
53615 6.096482
34274 5.767723
68853 5.077864
54203 3.745562
36992 3.547443
66820 3.438094
39110 3.241178
39149 3.198387
29942 3.194643
45278 2.585338
68856 2.533493
44789 2.505428
59532 2.074826
65439 2.012190
61698 1.840213
65315 1.750266
66005 1.647980
39150 1.636375
66084 1.552328
4408 1.425595
7121 1.398634
36966 1.167532
39153 1.090410
69428 1.082139
44857 1.042568
64629 0.885442
36421 0.837186
67267 0.797094
67261 0.695993
67794 0.000000
68921 0.000000
71255 0.000000
61683 0.000000
61721 0.000000
70648 0.000000
68421 0.000000
55832 0.000000
37094 0.000000
67271 0.000000
64651 0.000000
68862 0.000000
