48174 15.694972
50408 15.694972
21088 15.363050
40341 12.564120
20785 12.545642
21089 12.360572
22407 12.249244
18216 10.925891
18110 10.783501
77921 10.281199
67894 10.150029
74775 9.919560
56248 9.701903
56045 9.701903
73012 9.622725
22692 9.580569
20823 9.580569
22446 9.403982
20837 9.403982
5014 9.210145
20892 8.934042
67787 8.793977
77971 8.622963
75463 8.228512
22894 7.866534
37732 7.585508
48342 7.390438
62620 7.144770
49872 6.973982
56318 6.953609
47257 6.939093
46942 6.939093
47714 6.804311
67968 6.749844
65378 6.710270
50413 6.549456
48181 6.543772
2552 6.510378
20899 6.261742
68024 6.033047
67551 6.032951
64742 5.874392
59382 5.846389
59561 5.846389
50734 5.793286
30182 5.665018
56319 5.620311
47663 5.617658
65477 5.145188
56253 4.723642
56252 4.715553
56150 4.715553
54749 4.519236
54315 4.511502
66012 4.339148
60709 4.339148
4973 4.162691
4955 4.150818
8466 4.150818
7576 3.912445
56244 3.869518
67793 3.738892
60030 3.449779
60088 3.438060
56055 3.438060
25174 3.393498
67886 3.387975
47078 3.350798
69536 3.347693
47003 3.337209
69426 3.328258
50366 3.298951
37729 3.280957
62056 2.853827
62544 2.853827
10228 2.722890
57866 2.666884
65544 2.665451
66119 2.665451
36554 2.571756
4976 1.872819
56066 1.824694
49889 1.814700
48268 1.797105
53572 1.755152
38479 1.715541
36618 1.715541
47015 1.543199
35333 1.466662
82540 1.438008
46725 1.310281
44872 1.263153
59417 0.755290
59577 0.755290
58956 0.704044
58787 0.704044
21110 0.701319
68513 0.680752
