75201 11.727714
3740 10.253123
64033 10.029956
64070 9.871965
66961 9.631216
60528 9.049254
70233 7.525920
61170 7.420453
24214 7.307396
66923 7.113333
27215 7.012674
49879 6.475162
32366 6.101711
65394 5.825138
26085 5.560293
26088 5.551585
58476 4.362263
4933 4.359183
37136 3.701710
16343 3.602956
15875 3.540930
25172 3.521164
71345 3.469600
56170 3.408294
75591 2.927473
3972 2.765299
84584 2.684707
20973 2.639200
39335 2.625551
58888 2.591820
16575 2.457528
76675 2.433101
22751 2.344432
67861 2.335761
9846 2.106197
13342 2.049056
24515 2.010844
16954 1.998852
39173 1.929015
77428 1.663798
78727 1.663798
9591 1.603543
73326 1.575155
26598 1.174600
25134 1.142510
28598 1.083609
67634 1.062335
68037 1.043717
59464 0.897460
80709 0.000000
80893 0.000000
