67717 6.152398
64476 5.985961
23398 5.595032
16953 5.199158
51139 4.885247
26073 4.816532
61540 4.771948
4933 4.440446
65289 4.405472
16575 4.156192
78626 3.869137
11402 3.759097
34684 3.728618
73598 3.462436
15776 3.436500
24340 3.084389
25832 3.074794
29314 3.060135
58504 2.847443
82229 2.725631
75624 1.819529
68812 1.811007
58676 1.803447
67144 1.784094
62293 1.776265
58651 1.768414
56735 1.700246
56519 1.686198
55187 1.674954
29729 1.452894
58582 1.428774
59340 1.395991
61554 1.280236
58428 1.249431
17498 1.096000
49766 0.947211
51841 0.754653
46566 0.710272
31530 0.701415
51780 0.691429
