16841 15.951506
73731 10.155270
49023 9.733628
16723 8.604552
68829 7.790770
51441 7.642759
7914 7.203951
2800 6.869632
55891 6.809697
35782 5.867568
6386 4.171836
76556 4.134550
6409 4.110723
8085 3.755665
41521 3.624978
67135 3.310894
86068 2.977573
41355 2.667360
31281 2.558096
32963 2.534684
32528 2.428419
53259 2.342131
76481 2.334673
50516 2.333336
47424 2.324454
56686 2.314011
70606 0.780494
70619 0.774255
61487 0.760861
49731 0.754927
55974 0.748801
6399 0.740776
70854 0.738474
19526 0.730302
3648 0.722826
53364 0.708188
67169 0.707241
75558 0.705650
44597 0.626135
59301 0.620719
46632 0.619380
61644 0.593758
64336 0.584093
25029 0.000000
