37440 21.262873
26681 18.633093
29079 15.100768
78018 14.060159
13485 13.244319
30089 13.212887
55119 11.759339
10515 11.545970
20315 11.001468
47025 9.994546
42609 9.761798
42697 9.761798
70379 8.460228
85067 8.336954
9382 7.947047
85953 7.887940
2454 6.740512
29677 6.722010
47027 6.647705
48085 6.381044
42824 6.378265
12873 6.312970
12881 6.312970
12875 6.299169
12874 6.299169
48360 5.727738
68284 5.620083
68520 5.602391
15623 5.264618
15628 4.000630
46933 3.911136
36083 3.737805
7964 3.737805
50367 3.737805
65061 3.737805
22431 3.671945
79476 3.660077
47699 3.595549
46991 3.244242
47085 2.682085
5075 2.290943
54794 2.266439
75032 2.175846
78194 2.164130
66425 2.040491
38305 1.936461
23326 1.567849
73790 1.455190
67235 1.027779
76835 0.769879
23436 0.697535
