19488 8.982549
8768 8.533187
35104 8.173464
79605 7.977307
41487 7.256530
3641 6.259163
3610 6.202152
43962 5.814488
55914 5.679661
55797 5.185473
48692 4.930494
42907 4.869134
11114 4.450856
70629 4.124255
76750 4.116972
76779 4.113068
83238 4.052213
46422 3.835834
15404 3.682138
26322 3.566355
59914 3.427639
37153 3.404419
34428 3.115680
54695 2.785091
60305 2.691653
58126 2.621894
70643 2.473596
60227 2.431663
58438 2.288488
61191 2.235679
19365 2.189520
9473 2.031721
73988 1.734755
72885 1.198668
25548 0.832529
84892 0.832209
82677 0.814152
72605 0.795800
12740 0.747087
43806 0.734198
5650 0.000000
25956 0.000000
22906 0.000000
78418 0.000000
64168 0.000000
52913 0.000000
