46874 -13.094767
66879 -13.341546
49235 -13.427918
61252 -13.507576
39136 -13.589925
85108 -13.734751
33539 -13.794351
85322 -13.898279
65604 -13.980945
81418 -14.117068
80107 -14.139079
80039 -14.259986
52319 -14.334878
4650 -14.357151
74200 -14.379785
78455 -14.390567
53354 -14.406930
82828 -14.441319
27297 -14.448100
51789 -14.453926
78483 -14.465960
11889 -14.531095
21644 -14.564421
55560 -14.587312
22546 -14.613241
78456 -14.740811
81444 -14.764230
77179 -14.782470
5951 -14.811887
62388 -14.812865
81237 -14.815018
49674 -14.859924
30868 -14.909864
56624 -14.984696
13233 -15.107481
50142 -15.179168
48265 -15.183668
23165 -15.426554
63616 -15.426554
15811 -15.426554
24560 -15.426554
21408 -15.426554
54780 -15.426554
28529 -15.426554
47449 -15.426554
15646 -15.426554
11151 -15.426554
30000 -15.426554
74640 -15.426554
3401 -15.426554
