43139 -21.443653
22321 -21.739781
36005 -21.867685
44400 -22.035115
57378 -22.095952
29728 -22.277405
58983 -22.339901
13065 -22.384700
45138 -22.477873
35214 -22.493504
33779 -22.493504
11825 -22.767837
18393 -22.780256
18151 -22.780256
77763 -22.781602
38134 -22.806201
35886 -22.853177
58343 -22.893475
13885 -22.921418
42990 -22.985528
42862 -22.985528
44009 -23.003322
25063 -23.057078
6857 -23.076954
45396 -23.123481
80790 -23.124653
20461 -23.194310
38058 -23.250499
12877 -23.295947
2789 -23.334242
55086 -23.420097
42848 -23.425462
9557 -23.460806
82249 -23.508853
35785 -23.540310
16139 -23.563495
13069 -23.587933
55052 -23.602631
66336 -23.670548
56423 -23.720813
16767 -23.808535
40745 -23.860342
13939 -23.890598
70874 -23.985669
69819 -23.985669
16137 -24.119256
22244 -24.326605
11288 -24.419064
47161 -24.594967
72912 -24.610000
74567 -24.652096
46978 -24.658766
46402 -24.675279
17115 -24.848553
77680 -24.848553
28761 -24.848553
67528 -24.848553
45414 -24.848553
8751 -24.848553
