58438 -21.821908
59659 -22.203601
26253 -22.787896
73397 -23.123299
56579 -23.529151
43806 -23.545118
75562 -23.562426
73337 -23.662088
74778 -23.690811
10616 -23.959348
84627 -24.048971
66785 -24.053113
3169 -24.086819
5870 -24.155775
74790 -24.161640
21172 -24.188629
69112 -24.270482
14567 -24.279113
13142 -24.280642
46142 -24.281545
60928 -24.285632
73372 -24.379040
53308 -24.440841
74917 -24.476043
54608 -24.533899
14098 -24.771604
12890 -24.845630
26301 -24.933912
12892 -25.060223
15065 -25.116886
49545 -25.208652
