82244 9.943501
16169 6.628745
17654 6.362438
14501 6.158628
52836 4.936946
29892 4.789484
8169 4.775810
29910 4.379018
50193 4.011359
27970 3.874186
26072 3.798375
48364 3.514842
7773 3.352918
45721 3.342513
54291 2.819688
29916 2.818692
33155 2.536205
33147 2.374740
11606 1.845099
68048 1.820505
4300 1.255395
11106 1.183461
28025 1.156930
6237 1.154012
32472 1.150341
67785 1.125737
41461 1.114741
35545 1.105639
51917 1.105108
22691 1.103030
21077 1.091004
32232 1.070061
35017 1.067520
19026 1.067520
41447 1.061832
40278 1.058467
45707 1.052518
45735 1.048756
19028 1.046943
17689 1.046087
86381 1.041530
18525 1.004016
79732 0.999906
44236 0.997310
22862 0.990915
3781 0.971267
17317 0.960599
17648 0.955475
29895 0.944894
12097 0.936983
15211 0.936983
17647 0.930456
7057 0.916328
18001 0.913445
29271 0.905478
17278 0.893913
14673 0.888674
28622 0.887590
12850 0.883672
29984 0.881931
29196 0.879113
17361 0.878618
26068 0.877432
14505 0.845512
6299 0.825965
29200 0.821945
29958 0.807063
33759 0.805881
60586 0.782402
14512 0.765305
17651 0.765305
14504 0.712581
14502 0.700997
17653 0.700381
86184 0.699029
17652 0.680230
18536 0.673938
8796 0.667223
69370 0.572584
76651 0.497851
17318 0.432455
43860 0.427455
17371 0.424318
29684 0.418803
17687 0.406421
14507 0.384455
17305 0.381676
14503 0.376702
17688 0.365419
15641 0.352784
29248 0.286545
14506 0.281430
21738 0.000000
36575 0.000000
27378 0.000000
