13069 -0.197920
13065 -0.198980
18393 -0.198994
18151 -0.198994
35886 -0.199122
57378 -0.199222
35214 -0.199225
33779 -0.199225
12877 -0.199344
16139 -0.199373
42990 -0.199392
42862 -0.199392
16767 -0.199515
2789 -0.199844
13939 -0.199995
55086 -0.200031
36005 -0.200145
13885 -0.200176
56423 -0.200330
16137 -0.200724
9557 -0.200897
77763 -0.201064
29728 -0.201514
58983 -0.201578
44009 -0.201651
45396 -0.201693
38058 -0.201779
74567 -0.201855
22321 -0.201912
20461 -0.201998
22244 -0.202030
6857 -0.202072
66336 -0.202081
43139 -0.202223
11288 -0.202234
17115 -0.202363
11825 -0.202399
44400 -0.202457
80790 -0.202463
45138 -0.202483
58343 -0.202554
35785 -0.202676
38134 -0.202691
72912 -0.202741
55052 -0.202841
70874 -0.202890
69819 -0.202890
82249 -0.203050
45414 -0.203230
46978 -0.203288
47161 -0.203345
8751 -0.203456
46402 -0.203467
28761 -0.203668
67528 -0.203846
77680 -0.204265
25063 -0.204476
40745 -0.211412
42848 -0.228265
