23698 10.184046
11852 7.286018
64896 7.055720
72134 6.271929
60421 6.259857
76550 6.089415
72032 6.089415
11744 5.755016
63379 5.697758
75564 5.605837
74605 5.321913
3666 5.279784
33769 4.814002
16678 4.741488
15583 4.741488
11690 4.718651
21265 4.684081
44232 3.224397
85188 3.218431
28717 2.890780
29116 2.756707
62309 2.301077
30864 2.266247
13519 2.190545
15334 2.190545
43129 2.164381
37657 2.143252
7041 2.044222
13600 2.019316
8511 2.019316
8828 2.019316
78628 1.962752
77430 1.951054
77431 1.950243
41351 1.931921
21077 1.843120
2977 1.758508
2510 1.743252
2511 1.743252
20778 1.621248
5185 1.582506
5189 1.582506
21673 1.576502
5175 1.494019
77687 1.321056
12097 1.005028
15211 1.005028
8872 0.918434
81564 0.693647
8310 0.000000
7799 0.000000
7798 0.000000
