75621 -1.182629e-47
79669 -1.182629e-47
9819 -1.220843e-47
3868 -1.226210e-47
49980 -1.227659e-47
7320 -1.236274e-47
9820 -1.240149e-47
3885 -1.248178e-47
50029 -1.262004e-47
45221 -1.268908e-47
6604 -1.274868e-47
7289 -1.275022e-47
46229 -1.280676e-47
16992 -1.284749e-47
44187 -1.301638e-47
17857 -1.303395e-47
17004 -1.320500e-47
58913 -1.323236e-47
46302 -1.352032e-47
43938 -1.362106e-47
11445 -1.399059e-47
13294 -1.412463e-47
15074 -1.412463e-47
47899 -1.445252e-47
13309 -1.463456e-47
14772 -1.464890e-47
14556 -1.472083e-47
62800 -1.475558e-47
14439 -1.484259e-47
9384 -1.490643e-47
10675 -1.490944e-47
29645 -1.492670e-47
81408 -1.496802e-47
79604 -1.498985e-47
14655 -1.500294e-47
71564 -1.501154e-47
15288 -1.503128e-47
16632 -1.503856e-47
14486 -1.505860e-47
29520 -1.506501e-47
34792 -1.507214e-47
15410 -1.509996e-47
34744 -1.511627e-47
37711 -1.513837e-47
17782 -1.520091e-47
75389 -1.521471e-47
13221 -1.522691e-47
7730 -1.522797e-47
17787 -1.522966e-47
39215 -1.523338e-47
13518 -1.526502e-47
75560 -1.526540e-47
54296 -1.531003e-47
5108 -1.536212e-47
9993 -1.547366e-47
15415 -1.551332e-47
75327 -1.555345e-47
71726 -1.568835e-47
18345 -1.570818e-47
77066 -1.581688e-47
20858 -1.582009e-47
45050 -1.583591e-47
77009 -1.585622e-47
25392 -1.586503e-47
29535 -1.589656e-47
57102 -1.593114e-47
33391 -1.600237e-47
42245 -1.600434e-47
73898 -1.607164e-47
80049 -1.608680e-47
38684 -1.616514e-47
59764 -1.621510e-47
20412 -1.627467e-47
23121 -1.628191e-47
5140 -1.630083e-47
65688 -1.636127e-47
28141 -1.640428e-47
82630 -1.649526e-47
31141 -1.656228e-47
68028 -1.657998e-47
73326 -1.659196e-47
