81350 -2.193143e-65
59464 -3.404546e-65
70466 -3.428017e-65
78115 -3.452133e-65
83201 -3.514560e-65
12858 -3.597493e-65
83304 -3.620210e-65
27128 -3.673719e-65
58748 -3.782047e-65
85553 -3.802318e-65
54214 -3.805234e-65
54208 -3.815401e-65
53046 -3.821055e-65
38350 -3.822939e-65
22002 -3.829679e-65
68780 -3.836456e-65
18246 -3.858117e-65
78269 -3.862679e-65
18250 -3.867388e-65
27209 -3.869559e-65
48882 -3.872148e-65
41121 -3.880946e-65
16894 -3.883631e-65
15927 -3.890092e-65
5166 -3.902640e-65
6104 -3.920556e-65
85601 -3.925792e-65
14376 -3.928427e-65
69471 -3.936362e-65
39944 -3.965074e-65
8620 -3.965478e-65
61149 -3.968418e-65
64800 -3.977819e-65
13364 -4.020416e-65
13348 -4.062656e-65
22021 -4.070714e-65
38383 -4.073208e-65
34745 -4.081464e-65
39961 -4.088683e-65
54467 -4.098201e-65
47596 -4.160195e-65
54220 -4.170063e-65
23536 -4.207079e-65
5418 -4.217867e-65
5410 -4.217867e-65
78125 -4.219795e-65
68028 -4.321454e-65
73326 -4.321454e-65
7937 -4.321454e-65
30217 -4.321454e-65
6635 -4.321454e-65
27966 -4.321454e-65
22961 -4.321454e-65
19797 -4.321454e-65
17276 -4.321454e-65
31141 -4.321454e-65
42641 -4.321454e-65
