38244 -0.000000
73186 -0.000000
76564 -0.000000
72052 -0.000000
84331 -0.000000
79418 -0.000000
80435 -0.000000
74775 -0.000000
77971 -0.000000
78866 -0.000000
13984 -0.000000
77921 -0.000000
72267 -0.000000
54203 -0.000000
16877 -0.000000
61721 -0.000000
66084 -0.000000
67271 -0.000000
70648 -0.000000
61683 -0.000000
37094 -0.000000
4408 -0.000000
53615 -0.000000
54747 -0.000000
82415 -0.000000
68921 -0.000000
7121 -0.000000
44818 -0.000000
54175 -0.000000
61734 -0.000000
44857 -0.000000
86159 -0.000000
86296 -0.000000
69461 -0.000000
54157 -0.000000
62470 -0.000000
66820 -0.000000
55832 -0.000000
39110 -0.000000
44789 -0.000000
39149 -0.000000
39922 -0.000000
36421 -0.000000
71255 -0.000000
36966 -0.000000
29942 -0.000000
36992 -0.000000
39150 -0.000000
68862 -0.000000
65315 -0.000000
61698 -0.000000
36985 -0.000000
75018 -0.000000
67794 -0.000000
68853 -0.000000
68865 -0.000000
69428 -0.000000
53720 -0.000000
39153 -0.000000
67267 -0.000000
65439 -0.000000
64651 -0.000000
66005 -0.000000
68856 -0.000000
68421 -0.000000
64629 -0.000000
67261 -0.000000
34274 -0.000000
59532 -0.000000
45278 -0.000000
